"HEADER","POST","ClientAccountID","CurrencyPrimary","AssetClass","Symbol","Description","Quantity","MarkPrice","PositionValue","CostBasisPrice","CostBasisMoney"
"HEADER","TRNT","ClientAccountID","CurrencyPrimary","AssetClass","Symbol","Description","TradeDate","Quantity","Proceeds","IBCommission","NetCash","CostBasis","FifoPnlRealized","OrigTradePrice","Buy/Sell"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-7","876.89","-0.036316","876.853684","-867.195154","9.65853","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","12527","-0.5188","12526.4812","-12388.5022","137.979","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-46","5762.42","-0.238648","5762.181352","-5698.711012","63.47034","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-239","29939.53","-1.239932","29938.290068","-29608.520258","329.76981","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-780","97710.6","-4.04664","97706.55336","-96630.31716","1076.2362","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-119","14907.13","-0.617372","14906.512628","-14742.317618","164.19501","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-166","20794.82","-0.861208","20793.958792","-20564.913652","229.04514","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-166","20794.82","-0.861208","20793.958792","-20564.913652","229.04514","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-500","62635","-2.594","62632.406","-61942.511","689.895","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-66","8267.82","-0.342408","8267.477592","-8176.411452","91.06614","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-67","8393.09","-0.347596","8392.742404","-8300.296474","92.44593","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-399","49982.73","-2.070012","49980.659988","-49430.123778","550.53621","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-119","14907.13","-0.617372","14906.512628","-14742.317618","164.19501","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-664","83179.28","-3.444832","83175.835168","-82259.654608","916.18056","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-332","41589.64","-1.722416","41587.917584","-41129.827304","458.09028","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-156","19542.12","-0.809328","19541.310672","-19326.063432","215.24724","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-536","67144.72","-2.780768","67141.939232","-66402.371792","739.56744","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-163","20419.01","-0.845644","20418.164356","-20193.258586","224.90577","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-1162","145563.74","-6.028456","145557.711544","-143954.395564","1603.31598","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-1","125.27","-0.005188","125.264812","-123.885022","1.37979","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-239","29939.53","-1.239932","29938.290068","-29608.520258","329.76981","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-16","2004.32","-0.083008","2004.236992","-1982.160352","22.07664","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-238","29814.26","-1.234744","29813.025256","-29484.635236","328.39002","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-1","125.27","-0.005188","125.264812","-123.885022","1.37979","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-156","19542.12","-0.809328","19541.310672","-19326.063432","215.24724","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-197","24678.19","-1.022036","24677.167964","-24405.349334","271.81863","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-150","18802.5","-0.7782","18801.7218","-18582.7533","218.9685","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","12533","-0.5188","12532.4812","-12388.5022","143.979","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-3","375.81","-0.015564","375.794436","-371.655066","4.13937","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-15","1879.05","-0.07782","1878.97218","-1858.27533","20.69685","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-7","878.08","-0.036316","878.043684","-867.195154","10.84853","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","8014","-935233.8","-40.246308","-935274.046308","935274.046308","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","559","-65235.3","-2.807298","-65238.107298","65238.107298","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11672","-1.0188","11670.9812","-11670.5022","0.479","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11665","-0.0188","11664.9812","-11670.5022","-5.521","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-17","1982.2","-0.088196","1982.111804","-1983.985374","-1.87357","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-1000","116730","-5.193","116724.807","-116705.022","19.785","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-50","5835","-0.2594","5834.7406","-5835.2511","-0.5105","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-400","46706","-2.0772","46703.9228","-46682.0088","21.914","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11678","-0.5193","11677.4807","-11670.5022","6.9785","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-42","4897.2","-0.217896","4896.982104","-4901.610924","-4.62882","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-4","466.4","-0.020752","466.379248","-466.820088","-0.44084","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-2","233.12","-0.010376","233.109624","-233.410044","-0.30042","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-300","34950","-1.5564","34948.4436","-35011.5066","-63.063","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-2","233.4","-0.010376","233.389624","-233.410044","-0.02042","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-2","233.2","-0.010376","233.189624","-233.410044","-0.22042","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11660","-0.5188","11659.4812","-11670.5022","-11.021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11662","-0.5193","11661.4807","-11670.5022","-9.0215","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11666","-0.5188","11665.4812","-11670.5022","-5.021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11650","-0.5188","11649.4812","-11670.5022","-21.021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-1","116.6","-0.005188","116.594812","-116.705022","-0.11021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11676.5","-0.5188","11675.9812","-11670.5022","5.479","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11661","-0.5188","11660.4812","-11670.5022","-10.021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-1","116.57","-0.005188","116.564812","-116.705022","-0.14021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-200","23304","-1.0376","23302.9624","-23341.0044","-38.042","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-553","64455.468","-2.871729","64452.596271","-64537.877166","-85.280895","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11672","-0.5188","11671.4812","-11670.5022","0.979","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11661","-0.5188","11660.4812","-11670.5022","-10.021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11659","-0.5188","11658.4812","-11670.5022","-12.021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-1","116.5","-0.005188","116.494812","-116.705022","-0.21021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-548","63962.56","-2.843024","63959.716976","-63954.352056","5.36492","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-29","3382.85","-0.150452","3382.699548","-3384.445638","-1.74609","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-8","932.72","-0.041504","932.678496","-933.640176","-0.96168","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-1000","116570","-5.193","116564.807","-116705.022","-140.215","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-20","2331.2","-0.10376","2331.09624","-2334.10044","-3.0042","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-10","1166","-0.05188","1165.94812","-1167.05022","-1.1021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11663","-0.5193","11662.4807","-11670.5022","-8.0215","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-1000","116610","-5.193","116604.807","-116705.022","-100.215","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-7","815.5","-0.036316","815.463684","-816.935154","-1.47147","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-99","11543.4","-0.513612","11542.886388","-11553.797178","-10.91079","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-1000","116610","-5.193","116604.807","-116705.022","-100.215","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-400","46640","-2.0772","46637.9228","-46682.0088","-44.086","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-92","10727.2","-0.477296","10726.722704","-10736.862024","-10.13932","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-5","582.5","-0.02594","582.47406","-583.52511","-1.05105","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-100","11679","-0.5188","11678.4812","-11670.5022","7.979","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-200","23353","-1.0376","23351.9624","-23341.0044","10.958","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-120","13992","-0.62256","13991.37744","-14004.60264","-13.2252","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-50","5828.5","-0.2594","5828.2406","-5835.2511","-7.0105","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FIG","FIGMA INC-CL A","2025-08-01","-10","1165","-0.05188","1164.94812","-1167.05022","-2.1021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","45","-2745","-1.00099","-2746.00099","2746.00099","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","32","-1952","-0.000704","-1952.000704","1952.000704","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","24","-1464","-0.000528","-1464.000528","1464.000528","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","351","-21411","-1.267722","-21412.267722","21412.267722","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","1459","-88999","-7.327098","-89006.327098","89006.327098","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","1200","-73200","-6.0264","-73206.0264","73206.0264","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","100","-6100","-0.5022","-6100.5022","6100.5022","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","100","-6100","-0.5022","-6100.5022","6100.5022","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","700","-42700","-3.5154","-42703.5154","42703.5154","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","100","-6100","-0.5022","-6100.5022","6100.5022","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","100","-6100","-0.5022","-6100.5022","6100.5022","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","100","-6100","-0.5022","-6100.5022","6100.5022","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","1000","-61000","-5.022","-61005.022","61005.022","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","100","-6100","-0.5022","-6100.5022","6100.5022","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","100","-6100","-0.5022","-6100.5022","6100.5022","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","100","-6100","-0.5022","-6100.5022","6100.5022","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","21","-1281","-0.105462","-1281.105462","1281.105462","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-07","2701","-164761","-13.564422","-164774.564422","164774.564422","0","0","BUY"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-200","11024","-1.0376","11022.9624","-12201.359785","-1178.397385","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-15","828","-0.07782","827.92218","-915.054176","-87.131996","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-180","9921.6","-0.93384","9920.66616","-10980.650114","-1059.983954","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-25","1376.75","-0.1297","1376.6203","-1525.090294","-148.469994","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-50","2753","-0.2594","2752.7406","-3050.205972","-297.465372","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-50","2750","-0.2594","2749.7406","-3050.2511","-300.5105","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-45","2475","-0.23346","2474.76654","-2745.22599","-270.45945","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-931","51251.55","-4.830028","51246.719972","-56795.675482","-5548.95551","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-50","2715.5","-1.0094","2714.4906","-3050.2511","-335.7605","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-76","4112.36","-0.014288","4112.345712","-4636.381672","-524.03596","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-100","5434","-0.1488","5433.8512","-6100.5022","-666.651","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-87","4707.57","-0.451356","4707.118644","-5307.436914","-600.31827","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-46","2489.06","-0.238648","2488.821352","-2806.231012","-317.40966","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-10","542.9","-0.05188","542.84812","-610.05022","-67.2021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-10","543.1","-0.05188","543.04812","-610.05022","-67.0021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-10","544","-0.05188","543.94812","-610.05022","-66.1021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-10","541.2","-0.05188","541.14812","-610.05022","-68.9021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-50","2713","-0.2594","2712.7406","-3050.2511","-337.5105","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-10","541.4","-0.05188","541.34812","-610.05022","-68.7021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-900","48789","-4.6692","48784.3308","-54904.5198","-6120.189","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-4","216.44","-0.020752","216.419248","-244.020088","-27.60084","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-300","15948","-1.5564","15946.4436","-18301.5066","-2355.063","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-100","5326","-0.5188","5325.4812","-6100.5022","-775.021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-10","530.2","-0.05188","530.14812","-610.05022","-79.9021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-50","2660","-0.2594","2659.7406","-3050.2511","-390.5105","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-10","539.4","-0.05188","539.34812","-610.05022","-70.7021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-100","5312","-0.5188","5311.4812","-6100.5022","-789.021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-1","53.33","-0.005188","53.324812","-61.005022","-7.68021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-50","2651","-0.2594","2650.7406","-3050.2511","-399.5105","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-100","5302","-0.5188","5301.4812","-6100.5022","-799.021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-44","2332.88","-0.228272","2332.651728","-2684.220968","-351.56924","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-22","1166.44","-0.114136","1166.325864","-1342.110484","-175.78462","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-100","5315","-0.5188","5314.4812","-6100.5022","-786.021","0","SELL"
"DATA","TRNT","U17419949","USD","STK","FLY","FIREFLY AEROSPACE INC","2025-08-08","-100","5313","-0.5188","5312.4812","-6100.5022","-788.021","0","SELL"
